active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,http-cache-semantics,3.8.1,2025-12-14 17:22:12.442937+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** http-cache-semantics vulnerable to Regular Expression Denial of Service NEWLINE **Related Vulnerability Description:** This affects versions of the package http-cache-semantics before 4.1.1. The issue can be exploited via malicious request header values sent to a server, when that server reads the cache policy from the request using this library. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/http-cache-semantics@3.8.1",False,,,False,,0.3862,0.00169,False,/juice-shop/node_modules/http-cache-semantics/package.json,,True,4.1.1,False,,False,,e662b0400bb9af0286dd74ea110d9ae3b4b1c7dfbfc06e21a1c9d03859782b21,29,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.442890+00:00,,,,,Upgrade to version: 4.1.1,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-rc47-6667-2j5j NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-25881 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/kornelski/http-cache-semantics/blob/master/index.js%23L83 NEWLINE - https://security.netapp.com/advisory/ntap-20230622-0008/ NEWLINE - https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-3253332 NEWLINE - https://security.snyk.io/vuln/SNYK-JS-HTTPCACHESEMANTICS-3248783,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-rc47-6667-2j5j in http-cache-semantics:3.8.1,False,False,,,False,,GHSA-rc47-6667-2j5j,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-rc47-6667-2j5j; CVE-2022-25881,
True,braces,2.3.2,2025-12-14 17:22:12.527299+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Uncontrolled resource consumption in braces NEWLINE **Related Vulnerability Description:** The NPM package `braces`, versions prior to 3.0.3, fails to limit the number of characters it can handle, which could lead to Memory Exhaustion. In `lib/parse.js,` if a malicious user sends ""imbalanced braces"" as input, the parsing will enter a loop, which will cause the program to start allocating heap memory without freeing it at any moment of the loop. Eventually, the JavaScript heap limit is reached, and the program will crash. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/braces@2.3.2",False,,,False,,0.35211,0.00143,False,/juice-shop/node_modules/braces/package.json,,True,3.0.3,False,,False,,fee295670b576e697ddfcadd99d548c93389309dbcff631ab8a8555c55261a43,31,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.527252+00:00,,,,,Upgrade to version: 3.0.3,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-grv7-fg5c-xmjg NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-4068 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://devhub.checkmarx.com/cve-details/CVE-2024-4068/ NEWLINE - https://github.com/micromatch/braces/commit/415d660c3002d1ab7e63dbf490c9851da80596ff NEWLINE - https://github.com/micromatch/braces/issues/35 NEWLINE - https://github.com/micromatch/braces/pull/37 NEWLINE - https://github.com/micromatch/braces/pull/40,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-grv7-fg5c-xmjg in braces:2.3.2,False,False,,,False,,GHSA-grv7-fg5c-xmjg,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-grv7-fg5c-xmjg; CVE-2024-4068,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.680575+00:00,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,,,0,2025-12-14,,,**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** Untrusted LD_LIBRARY_PATH environment variable vulnerability in the GNU C Library version 2.27 to 2.38 allows attacker controlled loading of dynamically shared library in statically compiled setuid binaries that call dlopen (including internal dlopen calls after setlocale or calls to NSS functions such as getaddrinfo). NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc,False,,,False,,0.00822,0.0001,False,/var/lib/dpkg/status.d/libc6,,True,2.36-9+deb12u11,False,,False,,896756e9b5609418a794af6ff0d230e96a44a877d620bdea454cf1d30e61e6bd,62,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.680528+00:00,,,,,Upgrade to version: 2.36-9+deb12u11,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-4802 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-4802 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=32976 NEWLINE - https://sourceware.org/cgit/glibc/commit/?id=1e18586c5820e329f741d5c710275e165581380e NEWLINE - http://www.openwall.com/lists/oss-security/2025/05/16/7 NEWLINE - http://www.openwall.com/lists/oss-security/2025/05/17/2 NEWLINE - https://lists.debian.org/debian-lts-announce/2025/05/msg00033.html,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,CVE-2025-4802 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2025-4802,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2025-4802,
True,moment,2.0.0,2025-12-14 17:22:11.891384+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Path Traversal: 'dir/../../filename' in moment.locale NEWLINE **Related Vulnerability Description:** Moment.js is a JavaScript date library for parsing, validating, manipulating, and formatting dates. A path traversal vulnerability impacts npm (server) users of Moment.js between versions 1.0.1 and 2.29.1, especially if a user-provided locale string is directly used to switch moment locale. This problem is patched in 2.29.2, and the patch can be applied to all affected versions. As a workaround, sanitize the user-provided locale name before passing it to Moment.js. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/moment@2.0.0",False,,,False,,0.75634,0.0094,False,/juice-shop/node_modules/express-jwt/node_modules/moment/package.json,,True,2.29.2,False,,False,,e7f093b631db3bc800325fb2f6024d2ef72c40edf63cd9ae8af290300a55a993,15,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:11.891321+00:00,,,,,Upgrade to version: 2.29.2,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-8hfj-j24r-96c4 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-24785 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/moment/moment/commit/4211bfc8f15746be4019bba557e29a7ba83d54c5 NEWLINE - https://github.com/moment/moment/security/advisories/GHSA-8hfj-j24r-96c4 NEWLINE - https://lists.debian.org/debian-lts-announce/2023/01/msg00035.html NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/6QIO6YNLTK2T7SPKDS4JEL45FANLNC2Q/ NEWLINE - https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/ORJX2LF6KMPIHP6B2P6KZIVKMLE3LVJ5/ NEWLINE - https://security.netapp.com/advisory/ntap-20220513-0006/ NEWLINE - https://www.tenable.com/security/tns-2022-09 NEWLINE - https://security.netapp.com/advisory/ntap-20241108-0002/,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-8hfj-j24r-96c4 in moment:2.0.0,False,False,,,False,,GHSA-8hfj-j24r-96c4,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-8hfj-j24r-96c4; CVE-2022-24785,
True,jsonwebtoken,0.1.0,2025-12-14 17:22:12.762059+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,8.1,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken unrestricted key type could lead to legacy keys usage NEWLINE **Related Vulnerability Description:** Versions `<=8.5.1` of `jsonwebtoken` library could be misconfigured so that legacy, insecure key types are used for signature verification. For example, DSA keys could be used with the RS256 algorithm. You are affected if you are using an algorithm and a key type other than a combination listed in the GitHub Security Advisory as unaffected. This issue has been fixed, please update to version 9.0.0. This version validates for asymmetric key type and algorithm combinations. Please refer to the above mentioned algorithm / key type combinations for the valid secure configuration. After updating to version 9.0.0, if you still intend to continue with signing or verifying tokens using invalid key type/algorithm value combinations, you’ll need to set the `allowInvalidAsymmetricKeyTypes` option  to `true` in the `sign()` and/or `verify()` functions. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.1.0",False,,,False,,0.19312,0.00062,False,/juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,f4b13e22a9423c9079edd385f97d089591ca74e670390e8050c1269fbbf58164,37,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.762011+00:00,,,,,Upgrade to version: 9.0.0,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-8cf7-32gw-wr33 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23539 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-8cf7-32gw-wr33 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-8cf7-32gw-wr33 in jsonwebtoken:0.1.0,False,False,,,False,,GHSA-8cf7-32gw-wr33,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-8cf7-32gw-wr33; CVE-2022-23539,
True,jsonwebtoken,0.4.0,2025-12-14 17:22:12.801741+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,8.1,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken unrestricted key type could lead to legacy keys usage NEWLINE **Related Vulnerability Description:** Versions `<=8.5.1` of `jsonwebtoken` library could be misconfigured so that legacy, insecure key types are used for signature verification. For example, DSA keys could be used with the RS256 algorithm. You are affected if you are using an algorithm and a key type other than a combination listed in the GitHub Security Advisory as unaffected. This issue has been fixed, please update to version 9.0.0. This version validates for asymmetric key type and algorithm combinations. Please refer to the above mentioned algorithm / key type combinations for the valid secure configuration. After updating to version 9.0.0, if you still intend to continue with signing or verifying tokens using invalid key type/algorithm value combinations, you’ll need to set the `allowInvalidAsymmetricKeyTypes` option  to `true` in the `sign()` and/or `verify()` functions. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.4.0",False,,,False,,0.19312,0.00062,False,/juice-shop/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,3bd54fac91d21dd767b765f463851f70d3fc5f8bf558ba67e2c406532a9d079a,38,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.801698+00:00,,,,,Upgrade to version: 9.0.0,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-8cf7-32gw-wr33 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23539 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-8cf7-32gw-wr33 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-8cf7-32gw-wr33 in jsonwebtoken:0.4.0,False,False,,,False,,GHSA-8cf7-32gw-wr33,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-8cf7-32gw-wr33; CVE-2022-23539,
True,multer,1.4.5-lts.2,2025-12-14 17:22:12.837344+00:00,,,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Multer vulnerable to Denial of Service via unhandled exception NEWLINE **Related Vulnerability Description:** Multer is a node.js middleware for handling `multipart/form-data`. A vulnerability that is present starting in version 1.4.4-lts.1 and prior to version 2.0.1 allows an attacker to trigger a Denial of Service (DoS) by sending an upload file request with an empty string field name. This request causes an unhandled exception, leading to a crash of the process. Users should upgrade to `2.0.1` to receive a patch. No known workarounds are available. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/multer@1.4.5-lts.2",False,,,False,,0.19804,0.00064,False,/juice-shop/node_modules/multer/package.json,,True,2.0.1,False,,False,,1e5ac0766778aa0d3a4699d7268057da55a62c2387e15f1fc058232ed67b49d9,39,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.837299+00:00,,,,,Upgrade to version: 2.0.1,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-g5hg-p3ph-g8qg NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-48997 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/expressjs/multer/commit/35a3272b611945155e046dd5cef11088587635e9 NEWLINE - https://github.com/expressjs/multer/issues/1233 NEWLINE - https://github.com/expressjs/multer/pull/1256 NEWLINE - https://github.com/expressjs/multer/security/advisories/GHSA-g5hg-p3ph-g8qg,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-g5hg-p3ph-g8qg in multer:1.4.5-lts.2,False,False,,,False,,GHSA-g5hg-p3ph-g8qg,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-g5hg-p3ph-g8qg; CVE-2025-48997,
True,sanitize-html,1.4.2,2025-12-14 17:22:12.870577+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Sanitize-html Vulnerable To REDoS Attacks NEWLINE **Related Vulnerability Description:** The package sanitize-html before 2.7.1 are vulnerable to Regular Expression Denial of Service (ReDoS) due to insecure global regular expression replacement logic of HTML comment removal. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2,False,,,False,,0.17435,0.00056,False,/juice-shop/node_modules/sanitize-html/package.json,,True,2.7.1,False,,False,,e90ee5d49e22d940fba380eab58f54bc2a72f71ef85a214ee4f3b1fde805f262,40,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.870528+00:00,,,,,Upgrade to version: 2.7.1,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-cgfm-xwp7-2cvr NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-25887 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/apostrophecms/sanitize-html/commit/b4682c12fd30e12e82fa2d9b766de91d7d2cd23c NEWLINE - https://github.com/apostrophecms/sanitize-html/pull/557 NEWLINE - https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-3008102 NEWLINE - https://security.snyk.io/vuln/SNYK-JS-SANITIZEHTML-2957526,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-cgfm-xwp7-2cvr in sanitize-html:1.4.2,False,False,,,False,,GHSA-cgfm-xwp7-2cvr,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-cgfm-xwp7-2cvr; CVE-2022-25887,
True,glob,10.4.5,2025-12-14 17:22:12.910583+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,7.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** glob CLI: Command injection via -c/--cmd executes matches with shell:true NEWLINE **Related Vulnerability Description:** Glob matches files using patterns the shell uses. Starting in version 10.2.0 and prior to versions 10.5.0 and 11.1.0, the glob CLI contains a command injection vulnerability in its -c/--cmd option that allows arbitrary command execution when processing files with malicious names. When glob -c <command> <patterns> are used, matched filenames are passed to a shell with shell: true, enabling shell metacharacters in filenames to trigger command injection and achieve arbitrary code execution under the user or CI account privileges. This issue has been patched in versions 10.5.0 and 11.1.0. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/glob@10.4.5",False,,,False,,0.17162,0.00055,False,/juice-shop/node_modules/glob/package.json,,True,10.5.0,False,,False,,9ca97bed7efd0c469177f7e5834a6aa2946463393c92366984d8f031962ca33b,41,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.910517+00:00,,,,,Upgrade to version: 10.5.0,1,S1,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-5j98-mcp5-4vw2 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-64756 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/isaacs/node-glob/commit/1e4e297342a09f2aa0ced87fcd4a70ddc325d75f NEWLINE - https://github.com/isaacs/node-glob/commit/47473c046b91c67269df7a66eab782a6c2716146 NEWLINE - https://github.com/isaacs/node-glob/security/advisories/GHSA-5j98-mcp5-4vw2,Admin User (admin),1,,,False,,,,,,,High,,,30,30,2026-01-13,2026-01-13,,,,True,,Anchore Grype,5,0,GHSA-5j98-mcp5-4vw2 in glob:10.4.5,False,False,,,False,,GHSA-5j98-mcp5-4vw2,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-5j98-mcp5-4vw2; CVE-2025-64756,
True,base64url,0.0.6,2025-12-14 17:22:14.017237+00:00,,,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Out-of-bounds Read in base64url NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/base64url@0.0.6,False,,,False,,,,False,/juice-shop/node_modules/base64url/package.json,,True,3.0.0,False,,False,,2822e71be99ed488fd64b026ba9c9051ee01bdb97478dbe78e980ae4af78fd1e,72,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:14.017189+00:00,,,,,Upgrade to version: 3.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-rvg8-pwq2-xj7q,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-rvg8-pwq2-xj7q in base64url:0.0.6,False,False,,,False,,GHSA-rvg8-pwq2-xj7q,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-rvg8-pwq2-xj7q,
True,sanitize-html,1.4.2,2025-12-14 17:22:12.131874+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,0,2025-12-14,,,**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Cross-Site Scripting in sanitize-html NEWLINE **Related Vulnerability Description:** sanitize-html before 1.4.3 has XSS. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/sanitize-html@1.4.2,False,,,False,,0.55273,0.00328,False,/juice-shop/node_modules/sanitize-html/package.json,,True,1.4.3,False,,False,,af68ade14bd898793d4c01ab389ecb10c4be106ae826b67f1387a3839fe8341f,21,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:12.131796+00:00,,,,,Upgrade to version: 1.4.3,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-3j7m-hmh3-9jmp NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2016-1000237 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://nodesecurity.io/advisories/135 NEWLINE - https://raw.githubusercontent.com/distributedweaknessfiling/cvelist/master/2016/1000xxx/CVE-2016-1000237.json,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-3j7m-hmh3-9jmp in sanitize-html:1.4.2,False,False,,,False,,GHSA-3j7m-hmh3-9jmp,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-3j7m-hmh3-9jmp; CVE-2016-1000237,
True,engine.io,4.1.2,2025-12-14 17:22:11.736894+00:00,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Uncaught exception in engine.io NEWLINE **Related Vulnerability Description:** Engine.IO is the implementation of transport-based cross-browser/cross-device bi-directional communication layer for Socket.IO. A specially crafted HTTP request can trigger an uncaught exception on the Engine.IO server, thus killing the Node.js process. This impacts all the users of the engine.io package, including those who uses depending packages like socket.io. There is no known workaround except upgrading to a safe version. There are patches for this issue released in versions 3.6.1 and 6.2.1. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/engine.io@4.1.2",False,,,False,,0.83154,0.01996,False,/juice-shop/node_modules/engine.io/package.json,,True,6.2.1,False,,False,,c2a6c2d1c541cc1922b0c79bf303659b0b154eab65fa2ec48f2e1572cbf21892,11,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:11.736845+00:00,,,,,Upgrade to version: 6.2.1,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-r7qp-cfhv-p84w NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-41940 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/socketio/engine.io/commit/425e833ab13373edf1dd5a0706f07100db14e3c6 NEWLINE - https://github.com/socketio/engine.io/commit/83c4071af871fc188298d7d591e95670bf9f9085 NEWLINE - https://github.com/socketio/engine.io/security/advisories/GHSA-r7qp-cfhv-p84w,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-r7qp-cfhv-p84w in engine.io:4.1.2,False,False,,,False,,GHSA-r7qp-cfhv-p84w,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-r7qp-cfhv-p84w; CVE-2022-41940,
True,moment,2.0.0,2025-12-14 17:22:11.849890+00:00,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,6.5,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** Regular Expression Denial of Service in moment NEWLINE **Related Vulnerability Description:** The duration function in the moment package before 2.11.2 for Node.js allows remote attackers to cause a denial of service (CPU consumption) via a long string, aka a ""regular expression Denial of Service (ReDoS)."" NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/moment@2.0.0",False,,,False,,0.79619,0.01352,False,/juice-shop/node_modules/express-jwt/node_modules/moment/package.json,,True,2.11.2,False,,False,,7f5ec75bfab1fe2fcb3aab7341fbe47340a7cad82dd6a393c42fe7cd80ef93f9,14,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:11.849839+00:00,,,,,Upgrade to version: 2.11.2,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-87vv-r9j6-g5qv NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2016-4055 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://www.openwall.com/lists/oss-security/2016/04/20/11 NEWLINE - http://www.oracle.com/technetwork/security-advisory/cpujul2018-4258247.html NEWLINE - http://www.securityfocus.com/bid/95849 NEWLINE - https://lists.apache.org/thread.html/10f0f3aefd51444d1198c65f44ffdf2d78ca3359423dbc1c168c9731%40%3Cdev.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/17ff53f7999e74fbe3cc0ceb4e1c3b00b180b7c5afec8e978837bc49%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/52bafac05ad174000ea465fe275fd3cc7bd5c25535a7631c0bc9bfb2%40%3Cuser.flink.apache.org%3E NEWLINE - https://lists.apache.org/thread.html/54df3aeb4239b64b50b356f0ca6f986e3c4ca5b84c515dce077c7854%40%3Cuser.flink.apache.org%3E NEWLINE - https://nodesecurity.io/advisories/55 NEWLINE - https://www.tenable.com/security/tns-2019-02,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-87vv-r9j6-g5qv in moment:2.0.0,False,False,,,False,,GHSA-87vv-r9j6-g5qv,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-87vv-r9j6-g5qv; CVE-2016-4055,
